Order	Score	Word	IsRandom	Ngrams
1705	11.83	shane      	 	sh(4.06), ne(3.08), ha(2.92), an(1.78)
1706	11.81	caden      	 	ad(3.28), ca(3.22), de(3.01), en(2.31)
1707	11.81	brisa      	 	sa(3.25), br(3.12), is(2.99), ri(2.45)
1708	11.78	saul       	 	ul(4.35), au(4.18), sa(3.25)
1709	11.76	bryan      	 	ry(3.57), ya(3.29), br(3.12), an(1.78)
1710	11.74	mike       	 	ik(4.90), ke(3.66), mi(3.18)
1711	11.73	jose       	 	os(4.24), jo(3.83), se(3.66)
1712	11.72	reid       	 	ei(4.43), id(4.35), re(2.94)
1713	11.72	ross       	 	os(4.24), ss(4.11), ro(3.36)
1714	11.71	layne      	 	yn(3.10), ne(3.08), ay(2.97), la(2.56)
1715	11.71	selah      	 	se(3.66), ah(3.19), la(2.56), el(2.29)
1716	11.70	kaden      	 	ad(3.28), ka(3.11), de(3.01), en(2.31)
1717	11.70	amos       	 	mo(4.35), os(4.24), am(3.10)
1718	11.68	king       	 	ng(4.67), ki(4.35), in(2.66)
1719	11.68	analia     	 	al(2.57), ia(2.49), na(2.48), li(2.36), an(1.78)
1720	11.68	aliana     	 	al(2.57), ia(2.49), na(2.48), li(2.36), an(1.78)
1721	11.67	mario      	 	io(4.32), ma(2.58), ri(2.45), ar(2.33)
1722	11.66	lilly      	 	ly(3.19), il(3.07), ll(3.04), li(2.36)
1723	11.64	aldo       	 	ld(5.05), do(4.03), al(2.57)
1724	11.64	jaden      	 	ad(3.28), ja(3.05), de(3.01), en(2.31)
1725	11.64	jaden      	 	ad(3.28), ja(3.05), de(3.01), en(2.31)
1726	11.62	linda      	 	nd(3.39), da(3.20), in(2.66), li(2.36)
1727	11.57	sarai      	 	ai(3.27), sa(3.25), ra(2.72), ar(2.33)
1728	11.55	leyla      	 	ey(3.33), yl(3.29), la(2.56), le(2.36)
1729	11.55	diya       	 	iy(4.28), di(3.97), ya(3.29)
1730	11.54	odin       	 	od(4.90), di(3.97), in(2.66)
1731	11.53	rylen      	 	ry(3.57), yl(3.29), le(2.36), en(2.31)
1732	11.52	ariana     	 	ia(2.49), na(2.48), ri(2.45), ar(2.33), an(1.78)
1733	11.51	janae      	 	ae(4.21), ja(3.05), na(2.48), an(1.78)
1734	11.50	ryann      	 	ry(3.57), ya(3.29), nn(2.87), an(1.78)
1735	11.50	wade       	 	wa(5.21), ad(3.28), de(3.01)
1736	11.49	tess       	 	ss(4.11), te(3.74), es(3.64)
1737	11.49	sarah      	 	sa(3.25), ah(3.19), ra(2.72), ar(2.33)
1738	11.49	bella      	 	be(3.60), ll(3.04), la(2.56), el(2.29)
1739	11.46	myah       	 	my(4.97), ya(3.29), ah(3.19)
1740	11.46	laila      	 	la(5.12), ai(3.27), il(3.07)
1741	11.45	talia      	 	ta(4.03), al(2.57), ia(2.49), li(2.36)
1742	11.43	tate       	 	ta(4.03), te(3.74), at(3.66)
1743	11.42	amina      	 	mi(3.18), am(3.10), in(2.66), na(2.48)
1744	11.41	noel       	 	oe(4.90), no(4.21), el(2.29)
1745	11.40	eliana     	 	ia(2.49), na(2.48), li(2.36), el(2.29), an(1.78)
1746	11.39	emma       	 	mm(4.84), em(3.97), ma(2.58)
1747	11.39	jack       	 	ck(4.32), ac(4.03), ja(3.05)
1748	11.39	alaya      	 	ya(3.29), ay(2.97), al(2.57), la(2.56)
1749	11.38	layla      	 	la(5.12), yl(3.29), ay(2.97)
1750	11.37	zaria      	 	za(4.11), ia(2.49), ri(2.45), ar(2.33)
1751	11.37	jake       	 	ak(4.67), ke(3.66), ja(3.05)
1752	11.37	alma       	 	lm(6.22), ma(2.58), al(2.57)
1753	11.37	amya       	 	my(4.97), ya(3.29), am(3.10)
1754	11.36	avah       	 	va(4.08), av(4.08), ah(3.19)
1755	11.35	kira       	 	ki(4.35), ir(4.28), ra(2.72)
1756	11.35	ivy        	 	vy(6.51), iv(4.84)
1757	11.32	will       	 	wi(5.21), il(3.07), ll(3.04)
1758	11.31	kenna      	 	ke(3.66), nn(2.87), na(2.48), en(2.31)
1759	11.30	elise      	 	se(3.66), is(2.99), li(2.36), el(2.29)
1760	11.30	seth       	 	et(4.00), se(3.66), th(3.64)
1761	11.29	jamal      	 	am(3.10), ja(3.05), ma(2.58), al(2.57)
1762	11.29	luz        	 	uz(6.51), lu(4.78)
1763	11.29	aylin      	 	yl(3.29), ay(2.97), in(2.66), li(2.36)
1764	11.27	rayna      	 	yn(3.10), ay(2.97), ra(2.72), na(2.48)
1765	11.27	rose       	 	os(4.24), se(3.66), ro(3.36)
1766	11.25	raul       	 	ul(4.35), au(4.18), ra(2.72)
1767	11.22	maci       	 	ci(4.62), ac(4.03), ma(2.58)
1768	11.21	riley      	 	ey(3.33), il(3.07), ri(2.45), le(2.36)
1769	11.21	riley      	 	ey(3.33), il(3.07), ri(2.45), le(2.36)
1770	11.20	rylan      	 	ry(3.57), yl(3.29), la(2.56), an(1.78)
1771	11.20	rylan      	 	ry(3.57), yl(3.29), la(2.56), an(1.78)
1772	11.19	jaron      	 	ro(3.36), ja(3.05), on(2.45), ar(2.33)
1773	11.18	lilah      	 	ah(3.19), il(3.07), la(2.56), li(2.36)
1774	11.18	iker       	 	ik(4.90), ke(3.66), er(2.62)
1775	11.18	haley      	 	ey(3.33), ha(2.92), al(2.57), le(2.36)
1776	11.17	cory       	 	co(3.92), or(3.68), ry(3.57)
1777	11.14	giana      	 	gi(4.39), ia(2.49), na(2.48), an(1.78)
1778	11.13	coen       	 	oe(4.90), co(3.92), en(2.31)
1779	11.13	raina      	 	ai(3.27), ra(2.72), in(2.66), na(2.48)
1780	11.13	evie       	 	ev(4.43), vi(3.74), ie(2.96)
1781	11.10	kiana      	 	ki(4.35), ia(2.49), na(2.48), an(1.78)
1782	11.08	elsa       	 	ls(5.53), sa(3.25), el(2.29)
1783	11.06	finn       	 	fi(5.53), nn(2.87), in(2.66)
1784	11.05	jamar      	 	am(3.10), ja(3.05), ma(2.58), ar(2.33)
1785	11.05	nico       	 	co(3.92), ic(3.74), ni(3.39)
1786	11.02	joel       	 	oe(4.90), jo(3.83), el(2.29)
1787	11.00	reed       	 	ed(4.28), ee(3.78), re(2.94)
1788	10.99	annie      	 	ni(3.39), ie(2.96), nn(2.87), an(1.78)
1789	10.96	aryan      	 	ry(3.57), ya(3.29), ar(2.33), an(1.78)
1790	10.96	chana      	 	ch(3.78), ha(2.92), na(2.48), an(1.78)
1791	10.95	amare      	 	am(3.10), re(2.94), ma(2.58), ar(2.33)
1792	10.94	adele      	 	ad(3.28), de(3.01), le(2.36), el(2.29)
1793	10.92	allie      	 	ll(3.04), ie(2.96), al(2.57), li(2.36)
1794	10.91	mark       	 	rk(6.00), ma(2.58), ar(2.33)
1795	10.90	elisa      	 	sa(3.25), is(2.99), li(2.36), el(2.29)
1796	10.88	halle      	 	ll(3.04), ha(2.92), al(2.57), le(2.36)
1797	10.87	karis      	 	ka(3.11), is(2.99), ri(2.45), ar(2.33)
1798	10.86	rosa       	 	os(4.24), ro(3.36), sa(3.25)
1799	10.85	amani      	 	ni(3.39), am(3.10), ma(2.58), an(1.78)
1800	10.83	myla       	 	my(4.97), yl(3.29), la(2.56)
1801	10.81	kole       	 	ko(4.67), ol(3.78), le(2.36)
1802	10.78	keon       	 	eo(4.67), ke(3.66), on(2.45)
1803	10.76	helen      	 	he(3.80), le(2.36), en(2.31), el(2.29)
1804	10.76	rayan      	 	ya(3.29), ay(2.97), ra(2.72), an(1.78)
1805	10.75	miya       	 	iy(4.28), ya(3.29), mi(3.18)
1806	10.75	arely      	 	ly(3.19), re(2.94), ar(2.33), el(2.29)
1807	10.75	laney      	 	ey(3.33), ne(3.08), la(2.56), an(1.78)
1808	10.73	amara      	 	am(3.10), ra(2.72), ma(2.58), ar(2.33)
1809	10.72	tony       	 	ny(4.67), to(3.60), on(2.45)
1810	10.72	diana      	 	di(3.97), ia(2.49), na(2.48), an(1.78)
1811	10.71	trey       	 	tr(4.43), ey(3.33), re(2.94)
1812	10.70	ivan       	 	iv(4.84), va(4.08), an(1.78)
1813	10.70	hank       	 	nk(6.00), ha(2.92), an(1.78)
1814	10.68	karen      	 	ka(3.11), re(2.94), ar(2.33), en(2.31)
1815	10.68	gael       	 	ae(4.21), ga(4.18), el(2.29)
1816	10.68	ellis      	 	ll(3.04), is(2.99), li(2.36), el(2.29)
1817	10.65	clay       	 	cl(5.13), ay(2.97), la(2.56)
1818	10.65	ellie      	 	ll(3.04), ie(2.96), li(2.36), el(2.29)
1819	10.65	cash       	 	sh(4.06), as(3.38), ca(3.22)
1820	10.64	celia      	 	ce(3.50), ia(2.49), li(2.36), el(2.29)
1821	10.62	dalia      	 	da(3.20), al(2.57), ia(2.49), li(2.36)
1822	10.61	rory       	 	or(3.68), ry(3.57), ro(3.36)
1823	10.61	rory       	 	or(3.68), ry(3.57), ro(3.36)
1824	10.61	nora       	 	no(4.21), or(3.68), ra(2.72)
1825	10.59	jair       	 	ir(4.28), ai(3.27), ja(3.05)
1826	10.58	milan      	 	mi(3.18), il(3.07), la(2.56), an(1.78)
1827	10.58	neil       	 	ei(4.43), ne(3.08), il(3.07)
1828	10.57	jace       	 	ac(4.03), ce(3.50), ja(3.05)
1829	10.57	lamar      	 	am(3.10), ma(2.58), la(2.56), ar(2.33)
1830	10.56	belen      	 	be(3.60), le(2.36), en(2.31), el(2.29)
1831	10.56	amir       	 	ir(4.28), mi(3.18), am(3.10)
1832	10.55	nola       	 	no(4.21), ol(3.78), la(2.56)
1833	10.55	tiana      	 	ti(3.80), ia(2.49), na(2.48), an(1.78)
1834	10.54	kash       	 	sh(4.06), as(3.38), ka(3.11)
1835	10.53	levi       	 	ev(4.43), vi(3.74), le(2.36)
1836	10.52	nyla       	 	ny(4.67), yl(3.29), la(2.56)
1837	10.52	elias      	 	as(3.38), ia(2.49), li(2.36), el(2.29)
1838	10.52	ayana      	 	ya(3.29), ay(2.97), na(2.48), an(1.78)
1839	10.52	anaya      	 	ya(3.29), ay(2.97), na(2.48), an(1.78)
1840	10.51	kate       	 	te(3.74), at(3.66), ka(3.11)
1841	10.45	amari      	 	am(3.10), ma(2.58), ri(2.45), ar(2.33)
1842	10.45	amari      	 	am(3.10), ma(2.58), ri(2.45), ar(2.33)
1843	10.43	zoe        	 	zo(5.53), oe(4.90)
1844	10.39	isla       	 	sl(4.84), is(2.99), la(2.56)
1845	10.33	kyla       	 	ky(4.48), yl(3.29), la(2.56)
1846	10.33	danna      	 	da(3.20), nn(2.87), na(2.48), an(1.78)
1847	10.32	cora       	 	co(3.92), or(3.68), ra(2.72)
1848	10.31	marie      	 	ie(2.96), ma(2.58), ri(2.45), ar(2.33)
1849	10.30	alani      	 	ni(3.39), al(2.57), la(2.56), an(1.78)
1850	10.29	sky        	 	sk(5.82), ky(4.48)
1851	10.29	evan       	 	ev(4.43), va(4.08), an(1.78)
1852	10.28	lilia      	 	li(4.73), il(3.07), ia(2.49)
1853	10.28	jalen      	 	ja(3.05), al(2.57), le(2.36), en(2.31)
1854	10.27	allen      	 	ll(3.04), al(2.57), le(2.36), en(2.31)
1855	10.26	jean       	 	je(4.43), ea(4.06), an(1.78)
1856	10.25	case       	 	se(3.66), as(3.38), ca(3.22)
1857	10.22	isis       	 	is(5.97), si(4.24)
1858	10.18	mira       	 	ir(4.28), mi(3.18), ra(2.72)
1859	10.16	arlo       	 	rl(4.03), lo(3.80), ar(2.33)
1860	10.16	demi       	 	em(3.97), mi(3.18), de(3.01)
1861	10.15	lola       	 	lo(3.80), ol(3.78), la(2.56)
1862	10.13	kyle       	 	ky(4.48), yl(3.29), le(2.36)
1863	10.12	deon       	 	eo(4.67), de(3.01), on(2.45)
1864	10.12	marc       	 	rc(5.21), ma(2.58), ar(2.33)
1865	10.11	asia       	 	si(4.24), as(3.38), ia(2.49)
1866	10.08	jase       	 	se(3.66), as(3.38), ja(3.05)
1867	10.07	alina      	 	in(2.66), al(2.57), na(2.48), li(2.36)
1868	10.07	gary       	 	ga(4.18), ry(3.57), ar(2.33)
1869	10.07	ronan      	 	ro(3.36), na(2.48), on(2.45), an(1.78)
1870	10.06	cole       	 	co(3.92), ol(3.78), le(2.36)
1871	10.05	alec       	 	ec(5.13), al(2.57), le(2.36)
1872	10.05	milo       	 	lo(3.80), mi(3.18), il(3.07)
1873	10.04	zain       	 	za(4.11), ai(3.27), in(2.66)
1874	10.04	hanna      	 	ha(2.92), nn(2.87), na(2.48), an(1.78)
1875	10.02	ariel      	 	ie(2.96), ri(2.45), ar(2.33), el(2.29)
1876	10.02	ariel      	 	ie(2.96), ri(2.45), ar(2.33), el(2.29)
1877	10.02	riya       	 	iy(4.28), ya(3.29), ri(2.45)
1878	10.00	malia      	 	ma(2.58), al(2.57), ia(2.49), li(2.36)
1879	10.00	ellen      	 	ll(3.04), le(2.36), en(2.31), el(2.29)
1880	9.98	chad       	 	ch(3.78), ad(3.28), ha(2.92)
1881	9.97	alex       	 	ex(5.05), al(2.57), le(2.36)
1882	9.97	erik       	 	ik(4.90), er(2.62), ri(2.45)
1883	9.94	allan      	 	ll(3.04), al(2.57), la(2.56), an(1.78)
1884	9.91	nash       	 	sh(4.06), as(3.38), na(2.48)
1885	9.84	abel       	 	ab(3.95), be(3.60), el(2.29)
1886	9.84	bree       	 	ee(3.78), br(3.12), re(2.94)
1887	9.84	maria      	 	ma(2.58), ia(2.49), ri(2.45), ar(2.33)
1888	9.83	brian      	 	br(3.12), ia(2.49), ri(2.45), an(1.78)
1889	9.79	bryn       	 	ry(3.57), br(3.12), yn(3.10)
1890	9.75	omar       	 	om(4.84), ma(2.58), ar(2.33)
1891	9.74	anya       	 	ny(4.67), ya(3.29), an(1.78)
1892	9.73	vera       	 	ve(4.39), ra(2.72), er(2.62)
1893	9.73	tori       	 	or(3.68), to(3.60), ri(2.45)
1894	9.72	cael       	 	ae(4.21), ca(3.22), el(2.29)
1895	9.71	alena      	 	al(2.57), na(2.48), le(2.36), en(2.31)
1896	9.71	iris       	 	ir(4.28), is(2.99), ri(2.45)
1897	9.65	joy        	 	oy(5.82), jo(3.83)
1898	9.61	kael       	 	ae(4.21), ka(3.11), el(2.29)
1899	9.61	leah       	 	ea(4.06), ah(3.19), le(2.36)
1900	9.59	eden       	 	ed(4.28), de(3.01), en(2.31)
1901	9.59	eden       	 	ed(4.28), de(3.01), en(2.31)
1902	9.58	adam       	 	ad(3.28), da(3.20), am(3.10)
1903	9.57	carl       	 	rl(4.03), ca(3.22), ar(2.33)
1904	9.54	kyan       	 	ky(4.48), ya(3.29), an(1.78)
1905	9.53	jada       	 	ad(3.28), da(3.20), ja(3.05)
1906	9.51	isai       	 	ai(3.27), sa(3.25), is(2.99)
1907	9.50	cade       	 	ad(3.28), ca(3.22), de(3.01)
1908	9.49	sean       	 	ea(4.06), se(3.66), an(1.78)
1909	9.48	leon       	 	eo(4.67), on(2.45), le(2.36)
1910	9.44	elena      	 	na(2.48), le(2.36), en(2.31), el(2.29)
1911	9.40	kade       	 	ad(3.28), ka(3.11), de(3.01)
1912	9.39	alana      	 	al(2.57), la(2.56), na(2.48), an(1.78)
1913	9.38	andy       	 	dy(4.21), nd(3.39), an(1.78)
1914	9.37	kaya       	 	ya(3.29), ka(3.11), ay(2.97)
1915	9.33	jade       	 	ad(3.28), ja(3.05), de(3.01)
1916	9.28	leia       	 	ei(4.43), ia(2.49), le(2.36)
1917	9.19	arya       	 	ry(3.57), ya(3.29), ar(2.33)
1918	9.18	roy        	 	oy(5.82), ro(3.36)
1919	9.16	zara       	 	za(4.11), ra(2.72), ar(2.33)
1920	9.15	cain       	 	ai(3.27), ca(3.22), in(2.66)
1921	9.11	noe        	 	oe(4.90), no(4.21)
1922	9.11	liana      	 	ia(2.49), na(2.48), li(2.36), an(1.78)
1923	9.08	tara       	 	ta(4.03), ra(2.72), ar(2.33)
1924	9.05	lyla       	 	yl(3.29), ly(3.19), la(2.56)
1925	9.04	arian      	 	ia(2.49), ri(2.45), ar(2.33), an(1.78)
1926	8.97	zane       	 	za(4.11), ne(3.08), an(1.78)
1927	8.92	elian      	 	ia(2.49), li(2.36), el(2.29), an(1.78)
1928	8.86	kaia       	 	ai(3.27), ka(3.11), ia(2.49)
1929	8.86	miah       	 	ah(3.19), mi(3.18), ia(2.49)
1930	8.84	maya       	 	ya(3.29), ay(2.97), ma(2.58)
1931	8.84	dean       	 	ea(4.06), de(3.01), an(1.78)
1932	8.82	eve        	 	ev(4.43), ve(4.39)
1933	8.82	ayla       	 	yl(3.29), ay(2.97), la(2.56)
1934	8.81	mila       	 	mi(3.18), il(3.07), la(2.56)
1935	8.81	eric       	 	ic(3.74), er(2.62), ri(2.45)
1936	8.80	ally       	 	ly(3.19), ll(3.04), al(2.57)
1937	8.73	joe        	 	oe(4.90), jo(3.83)
1938	8.64	ryan       	 	ry(3.57), ya(3.29), an(1.78)
1939	8.64	ryan       	 	ry(3.57), ya(3.29), an(1.78)
1940	8.62	lily       	 	ly(3.19), il(3.07), li(2.36)
1941	8.62	kian       	 	ki(4.35), ia(2.49), an(1.78)
1942	8.60	lisa       	 	sa(3.25), is(2.99), li(2.36)
1943	8.59	aden       	 	ad(3.28), de(3.01), en(2.31)
1944	8.53	nina       	 	ni(3.39), in(2.66), na(2.48)
1945	8.52	eva        	 	ev(4.43), va(4.08)
1946	8.48	mary       	 	ry(3.57), ma(2.58), ar(2.33)
1947	8.33	maia       	 	ai(3.27), ma(2.58), ia(2.49)
1948	8.32	rene       	 	ne(3.08), re(2.94), en(2.31)
1949	8.32	mina       	 	mi(3.18), in(2.66), na(2.48)
1950	8.30	sara       	 	sa(3.25), ra(2.72), ar(2.33)
1951	8.27	mya        	 	my(4.97), ya(3.29)
1952	8.26	cara       	 	ca(3.22), ra(2.72), ar(2.33)
1953	8.26	adan       	 	ad(3.28), da(3.20), an(1.78)
1954	8.17	ava        	 	va(4.08), av(4.08)
1955	8.16	kara       	 	ka(3.11), ra(2.72), ar(2.33)
1956	8.15	cali       	 	ca(3.22), al(2.57), li(2.36)
1957	8.14	cale       	 	ca(3.22), al(2.57), le(2.36)
1958	8.14	aron       	 	ro(3.36), on(2.45), ar(2.33)
1959	8.07	amy        	 	my(4.97), am(3.10)
1960	8.06	dane       	 	da(3.20), ne(3.08), an(1.78)
1961	8.06	bria       	 	br(3.12), ia(2.49), ri(2.45)
1962	8.04	kali       	 	ka(3.11), al(2.57), li(2.36)
1963	8.04	kale       	 	ka(3.11), al(2.57), le(2.36)
1964	7.99	lila       	 	il(3.07), la(2.56), li(2.36)
1965	7.98	rex        	 	ex(5.05), re(2.94)
1966	7.97	kane       	 	ka(3.11), ne(3.08), an(1.78)
1967	7.95	liam       	 	am(3.10), ia(2.49), li(2.36)
1968	7.90	jane       	 	ne(3.08), ja(3.05), an(1.78)
1969	7.89	ella       	 	ll(3.04), la(2.56), el(2.29)
1970	7.82	dax        	 	ax(4.62), da(3.20)
1971	7.73	erin       	 	in(2.66), er(2.62), ri(2.45)
1972	7.72	anne       	 	ne(3.08), nn(2.87), an(1.78)
1973	7.69	elle       	 	ll(3.04), le(2.36), el(2.29)
1974	7.66	jax        	 	ax(4.62), ja(3.05)
1975	7.63	mara       	 	ra(2.72), ma(2.58), ar(2.33)
1976	7.61	lara       	 	ra(2.72), la(2.56), ar(2.33)
1977	7.53	ace        	 	ac(4.03), ce(3.50)
1978	7.51	lina       	 	in(2.66), na(2.48), li(2.36)
1979	7.46	dana       	 	da(3.20), na(2.48), an(1.78)
1980	7.42	alia       	 	al(2.57), ia(2.49), li(2.36)
1981	7.42	lane       	 	ne(3.08), la(2.56), an(1.78)
1982	7.32	elin       	 	in(2.66), li(2.36), el(2.29)
1983	7.26	aria       	 	ia(2.49), ri(2.45), ar(2.33)
1984	7.20	liv        	 	iv(4.84), li(2.36)
1985	7.20	max        	 	ax(4.62), ma(2.58)
1986	7.18	hana       	 	ha(2.92), na(2.48), an(1.78)
1987	7.15	lena       	 	na(2.48), le(2.36), en(2.31)
1988	7.12	anna       	 	nn(2.87), na(2.48), an(1.78)
1989	7.02	leo        	 	eo(4.67), le(2.36)
1990	6.90	alan       	 	al(2.57), la(2.56), an(1.78)
1991	6.88	gia        	 	gi(4.39), ia(2.49)
1992	6.82	lana       	 	la(2.56), na(2.48), an(1.78)
1993	6.79	mae        	 	ae(4.21), ma(2.58)
1994	6.63	asa        	 	as(3.38), sa(3.25)
1995	6.48	ada        	 	ad(3.28), da(3.20)
1996	6.41	lea        	 	ea(4.06), le(2.36)
1997	6.38	kai        	 	ai(3.27), ka(3.11)
1998	6.38	kai        	 	ai(3.27), ka(3.11)
1999	6.35	sam        	 	sa(3.25), am(3.10)
2000	6.29	tia        	 	ti(3.80), ia(2.49)
2001	6.28	jon        	 	jo(3.83), on(2.45)
2002	6.27	rey        	 	ey(3.33), re(2.94)
2003	6.14	lee        	 	ee(3.78), le(2.36)
2004	6.01	jay        	 	ja(3.05), ay(2.97)
2005	5.91	ben        	 	be(3.60), en(2.31)
2006	5.88	nia        	 	ni(3.39), ia(2.49)
2007	5.86	van        	 	va(4.08), an(1.78)
2008	5.83	ean        	 	ea(4.06), an(1.78)
2009	5.69	ray        	 	ay(2.97), ra(2.72)
2010	5.67	mia        	 	mi(3.18), ia(2.49)
2011	5.66	bo         	 	bo(5.66)
2012	4.93	ali        	 	al(2.57), li(2.36)
2013	4.93	ali        	 	al(2.57), li(2.36)
2014	4.85	lia        	 	ia(2.49), li(2.36)
2015	4.78	ty         	 	ty(4.78)
2016	4.77	ari        	 	ri(2.45), ar(2.33)
2017	4.66	eli        	 	li(2.36), el(2.29)
2018	4.64	ann        	 	nn(2.87), an(1.78)
2019	4.26	ian        	 	ia(2.49), an(1.78)
2020	4.26	ana        	 	na(2.48), an(1.78)
=======================================
Number of random words:
 - in the whole dataset: 20
 - among top 10 words with highest random score: 9
 - among top 20 words with highest random score: 12
 - among top 40 words with highest random score: 15
=======================================
