Order	Score	Word	IsRandom	Ngrams
796	9.04	kinley     	 	nl(3.44), ki(2.58), ey(1.56), in(0.89), le(0.58)
797	9.04	cherish    	 	sh(2.28), he(2.03), ch(2.01), is(1.21), er(0.84), ri(0.67)
798	9.03	edith      	 	ed(2.50), it(2.47), di(2.20), th(1.86)
799	9.02	jacob      	 	ob(3.35), ac(2.25), co(2.15), ja(1.27)
800	9.01	enoch      	 	oc(4.04), no(2.43), ch(2.01), en(0.53)
801	9.01	dayton     	 	yt(3.89), to(1.83), da(1.43), ay(1.19), on(0.68)
802	9.00	tristian   	 	tr(2.66), ti(2.03), st(1.72), is(1.21), ia(0.71), ri(0.67), an(0.00)
803	9.00	zariyah    	 	iy(2.50), za(2.34), ya(1.52), ah(1.42), ri(0.67), ar(0.55)
804	9.00	antonio    	 	io(2.54), nt(2.34), to(1.83), ni(1.62), on(0.68), an(0.00)
805	8.99	jameson    	 	me(2.05), es(1.86), so(1.81), am(1.32), ja(1.27), on(0.68)
806	8.99	cullen     	 	cu(4.04), ul(2.58), ll(1.26), le(0.58), en(0.53)
807	8.99	konnor     	 	ko(2.89), no(2.43), or(1.90), nn(1.09), on(0.68)
808	8.99	jakayla    	 	ak(2.89), yl(1.52), ka(1.34), ja(1.27), ay(1.19), la(0.78)
809	8.99	braeden    	 	ed(2.50), ae(2.43), br(1.35), de(1.23), ra(0.94), en(0.53)
810	8.98	jorden     	 	rd(3.27), jo(2.05), or(1.90), de(1.23), en(0.53)
811	8.98	zoie       	 	oi(4.04), zo(3.76), ie(1.18)
812	8.97	raegan     	 	eg(3.20), ae(2.43), ga(2.40), ra(0.94), an(0.00)
813	8.97	camden     	 	md(4.45), ca(1.44), am(1.32), de(1.23), en(0.53)
814	8.97	manuel     	 	nu(4.45), ue(3.20), ma(0.80), el(0.52), an(0.00)
815	8.96	roger      	 	og(4.23), ge(2.31), ro(1.59), er(0.84)
816	8.96	byron      	 	by(3.35), yr(3.35), ro(1.59), on(0.68)
817	8.96	steve      	 	ev(2.66), ve(2.62), te(1.96), st(1.72)
818	8.95	samantha   	 	nt(2.34), th(1.86), sa(1.48), am(1.32), ha(1.14), ma(0.80), an(0.00)
819	8.95	harrison   	 	rr(2.89), so(1.81), is(1.21), ha(1.14), on(0.68), ri(0.67), ar(0.55)
820	8.95	melvin     	 	lv(3.53), me(2.05), vi(1.96), in(0.89), el(0.52)
821	8.94	gaige      	 	ig(2.74), ga(2.40), ge(2.31), ai(1.49)
822	8.92	jasmin     	 	sm(3.76), as(1.60), mi(1.40), ja(1.27), in(0.89)
823	8.92	camron     	 	mr(3.89), ro(1.59), ca(1.44), am(1.32), on(0.68)
824	8.91	davion     	 	io(2.54), av(2.31), vi(1.96), da(1.43), on(0.68)
825	8.91	akira      	 	ak(2.89), ki(2.58), ir(2.50), ra(0.94)
826	8.91	ember      	 	mb(4.04), em(2.20), be(1.83), er(0.84)
827	8.91	clark      	 	rk(4.23), cl(3.35), la(0.78), ar(0.55)
828	8.91	nathaniel  	 	at(1.88), th(1.86), ni(1.62), ie(1.18), ha(1.14), na(0.70), el(0.52), an(0.00)
829	8.90	kenneth    	 	et(2.22), ke(1.88), th(1.86), ne(1.30), nn(1.09), en(0.53)
830	8.89	taylor     	 	ta(2.25), lo(2.03), or(1.90), yl(1.52), ay(1.19)
831	8.89	taylor     	 	ta(2.25), lo(2.03), or(1.90), yl(1.52), ay(1.19)
832	8.88	julianne   	 	ju(2.62), ul(2.58), ne(1.30), nn(1.09), ia(0.71), li(0.59), an(0.00)
833	8.87	jensen     	 	ns(3.27), je(2.66), se(1.88), en(1.06)
834	8.87	keith      	 	ei(2.66), it(2.47), ke(1.88), th(1.86)
835	8.87	kamden     	 	md(4.45), ka(1.34), am(1.32), de(1.23), en(0.53)
836	8.87	archer     	 	rc(3.44), he(2.03), ch(2.01), er(0.84), ar(0.55)
837	8.86	armando    	 	rm(3.64), do(2.25), nd(1.62), ma(0.80), ar(0.55), an(0.00)
838	8.85	hattie     	 	tt(2.62), ti(2.03), at(1.88), ie(1.18), ha(1.14)
839	8.85	lorelei    	 	ei(2.66), lo(2.03), or(1.90), re(1.16), le(0.58), el(0.52)
840	8.85	waylon     	 	wa(3.44), lo(2.03), yl(1.52), ay(1.19), on(0.68)
841	8.83	deegan     	 	eg(3.20), ga(2.40), ee(2.01), de(1.23), an(0.00)
842	8.83	cadence    	 	nc(2.40), ce(1.72), ad(1.50), ca(1.44), de(1.23), en(0.53)
843	8.83	hazel      	 	ze(3.64), az(3.53), ha(1.14), el(0.52)
844	8.81	kamron     	 	mr(3.89), ro(1.59), ka(1.34), am(1.32), on(0.68)
845	8.81	judah      	 	ud(3.35), ju(2.62), da(1.43), ah(1.42)
846	8.81	bailee     	 	ba(3.44), ee(2.01), ai(1.49), il(1.29), le(0.58)
847	8.81	orlando    	 	rl(2.25), do(2.25), or(1.90), nd(1.62), la(0.78), an(0.00)
848	8.80	henry      	 	nr(4.45), he(2.03), ry(1.79), en(0.53)
849	8.79	moses      	 	mo(2.58), os(2.47), se(1.88), es(1.86)
850	8.79	maxx       	 	xx(5.14), ax(2.84), ma(0.80)
851	8.79	luka       	 	uk(4.45), lu(3.00), ka(1.34)
852	8.78	bristol    	 	ol(2.01), to(1.83), st(1.72), br(1.35), is(1.21), ri(0.67)
853	8.78	kelvin     	 	lv(3.53), vi(1.96), ke(1.88), in(0.89), el(0.52)
854	8.77	alvaro     	 	lv(3.53), va(2.31), ro(1.59), al(0.79), ar(0.55)
855	8.76	triston    	 	tr(2.66), to(1.83), st(1.72), is(1.21), on(0.68), ri(0.67)
856	8.76	lewis      	 	ew(3.53), wi(3.44), is(1.21), le(0.58)
857	8.76	javion     	 	io(2.54), av(2.31), vi(1.96), ja(1.27), on(0.68)
858	8.76	rowen      	 	ow(3.64), we(3.00), ro(1.59), en(0.53)
859	8.76	tristen    	 	tr(2.66), te(1.96), st(1.72), is(1.21), ri(0.67), en(0.53)
860	8.74	jesse      	 	je(2.66), ss(2.34), se(1.88), es(1.86)
861	8.74	carlos     	 	os(2.47), rl(2.25), lo(2.03), ca(1.44), ar(0.55)
862	8.73	baylee     	 	ba(3.44), ee(2.01), yl(1.52), ay(1.19), le(0.58)
863	8.72	kadence    	 	nc(2.40), ce(1.72), ad(1.50), ka(1.34), de(1.23), en(0.53)
864	8.72	jemma      	 	mm(3.06), je(2.66), em(2.20), ma(0.80)
865	8.72	ismael     	 	sm(3.76), ae(2.43), is(1.21), ma(0.80), el(0.52)
866	8.71	declan     	 	cl(3.35), ec(3.35), de(1.23), la(0.78), an(0.00)
867	8.71	craig      	 	cr(3.53), ig(2.74), ai(1.49), ra(0.94)
868	8.70	alexia     	 	xi(3.35), ex(3.27), al(0.79), ia(0.71), le(0.58)
869	8.68	alyssa     	 	ys(2.66), ss(2.34), sa(1.48), ly(1.42), al(0.79)
870	8.68	felix      	 	ix(4.04), fe(3.53), li(0.59), el(0.52)
871	8.68	leonard    	 	rd(3.27), eo(2.89), na(0.70), on(0.68), le(0.58), ar(0.55)
872	8.66	rowan      	 	ow(3.64), wa(3.44), ro(1.59), an(0.00)
873	8.66	rowan      	 	ow(3.64), wa(3.44), ro(1.59), an(0.00)
874	8.65	logan      	 	og(4.23), ga(2.40), lo(2.03), an(0.00)
875	8.65	logan      	 	og(4.23), ga(2.40), lo(2.03), an(0.00)
876	8.65	marvin     	 	rv(4.45), vi(1.96), in(0.89), ma(0.80), ar(0.55)
877	8.65	paula      	 	pa(2.89), ul(2.58), au(2.40), la(0.78)
878	8.65	jordan     	 	rd(3.27), jo(2.05), or(1.90), da(1.43), an(0.00)
879	8.65	jordan     	 	rd(3.27), jo(2.05), or(1.90), da(1.43), an(0.00)
880	8.65	zuri       	 	zu(5.14), ur(2.84), ri(0.67)
881	8.64	greta      	 	gr(3.00), ta(2.25), et(2.22), re(1.16)
882	8.64	terrell    	 	rr(2.89), te(1.96), ll(1.26), re(1.16), er(0.84), el(0.52)
883	8.64	zavier     	 	za(2.34), av(2.31), vi(1.96), ie(1.18), er(0.84)
884	8.62	emiliano   	 	no(2.43), em(2.20), mi(1.40), il(1.29), ia(0.71), li(0.59), an(0.00)
885	8.62	draven     	 	ve(2.62), av(2.31), dr(2.22), ra(0.94), en(0.53)
886	8.62	franco     	 	fr(3.13), nc(2.40), co(2.15), ra(0.94), an(0.00)
887	8.62	bryce      	 	yc(3.76), ry(1.79), ce(1.72), br(1.35)
888	8.61	calvin     	 	lv(3.53), vi(1.96), ca(1.44), in(0.89), al(0.79)
889	8.61	cecelia    	 	ce(3.45), ec(3.35), ia(0.71), li(0.59), el(0.52)
890	8.61	william    	 	wi(3.44), am(1.32), il(1.29), ll(1.26), ia(0.71), li(0.59)
891	8.61	allyson    	 	ys(2.66), so(1.81), ly(1.42), ll(1.26), al(0.79), on(0.68)
892	8.59	darnell    	 	rn(3.53), da(1.43), ne(1.30), ll(1.26), ar(0.55), el(0.52)
893	8.58	deacon     	 	ea(2.28), ac(2.25), co(2.15), de(1.23), on(0.68)
894	8.58	mallory    	 	lo(2.03), or(1.90), ry(1.79), ll(1.26), ma(0.80), al(0.79)
895	8.58	kohen      	 	oh(3.13), ko(2.89), he(2.03), en(0.53)
896	8.57	alonso     	 	ns(3.27), lo(2.03), so(1.81), al(0.79), on(0.68)
897	8.57	warren     	 	wa(3.44), rr(2.89), re(1.16), ar(0.55), en(0.53)
898	8.57	flynn      	 	fl(4.74), ly(1.42), yn(1.32), nn(1.09)
899	8.57	keyon      	 	yo(4.45), ke(1.88), ey(1.56), on(0.68)
900	8.56	regina     	 	eg(3.20), gi(2.62), re(1.16), in(0.89), na(0.70)
901	8.56	natalya    	 	ta(2.25), at(1.88), ya(1.52), ly(1.42), al(0.79), na(0.70)
902	8.56	harold     	 	ld(3.27), ol(2.01), ro(1.59), ha(1.14), ar(0.55)
903	8.55	keaton     	 	ea(2.28), at(1.88), ke(1.88), to(1.83), on(0.68)
904	8.55	catalina   	 	ta(2.25), at(1.88), ca(1.44), in(0.89), al(0.79), na(0.70), li(0.59)
905	8.54	charlee    	 	rl(2.25), ee(2.01), ch(2.01), ha(1.14), le(0.58), ar(0.55)
906	8.54	elliot     	 	ot(3.64), io(2.54), ll(1.26), li(0.59), el(0.52)
907	8.54	elliot     	 	ot(3.64), io(2.54), ll(1.26), li(0.59), el(0.52)
908	8.54	madilyn    	 	di(2.20), ad(1.50), ly(1.42), yn(1.32), il(1.29), ma(0.80)
909	8.53	blair      	 	bl(3.76), ir(2.50), ai(1.49), la(0.78)
910	8.53	andrew     	 	ew(3.53), dr(2.22), nd(1.62), re(1.16), an(0.00)
911	8.53	saniyah    	 	iy(2.50), ni(1.62), ya(1.52), sa(1.48), ah(1.42), an(0.00)
912	8.53	evelyn     	 	ev(2.66), ve(2.62), ly(1.42), yn(1.32), el(0.52)
913	8.53	toby       	 	by(3.35), ob(3.35), to(1.83)
914	8.52	makayla    	 	ak(2.89), yl(1.52), ka(1.34), ay(1.19), ma(0.80), la(0.78)
915	8.51	alijah     	 	ij(4.45), ah(1.42), ja(1.27), al(0.79), li(0.59)
916	8.51	mattie     	 	tt(2.62), ti(2.03), at(1.88), ie(1.18), ma(0.80)
917	8.51	tristan    	 	tr(2.66), ta(2.25), st(1.72), is(1.21), ri(0.67), an(0.00)
918	8.51	maeve      	 	ev(2.66), ve(2.62), ae(2.43), ma(0.80)
919	8.51	deandre    	 	ea(2.28), dr(2.22), nd(1.62), de(1.23), re(1.16), an(0.00)
920	8.50	adrienne   	 	dr(2.22), ad(1.50), ne(1.30), ie(1.18), nn(1.09), ri(0.67), en(0.53)
921	8.49	brody      	 	od(3.13), dy(2.43), ro(1.59), br(1.35)
922	8.49	tinley     	 	nl(3.44), ti(2.03), ey(1.56), in(0.89), le(0.58)
923	8.49	angeline   	 	ng(2.89), ge(2.31), ne(1.30), in(0.89), li(0.59), el(0.52), an(0.00)
924	8.48	brinley    	 	nl(3.44), ey(1.56), br(1.35), in(0.89), ri(0.67), le(0.58)
925	8.48	dalton     	 	lt(3.76), to(1.83), da(1.43), al(0.79), on(0.68)
926	8.47	ansley     	 	ns(3.27), sl(3.06), ey(1.56), le(0.58), an(0.00)
927	8.46	isabell    	 	ab(2.17), be(1.83), sa(1.48), ll(1.26), is(1.21), el(0.52)
928	8.46	ahmad      	 	hm(4.74), ad(1.50), ah(1.42), ma(0.80)
929	8.46	emmy       	 	my(3.20), mm(3.06), em(2.20)
930	8.45	devon      	 	vo(3.89), ev(2.66), de(1.23), on(0.68)
931	8.45	kody       	 	od(3.13), ko(2.89), dy(2.43)
932	8.44	zoey       	 	zo(3.76), oe(3.13), ey(1.56)
933	8.44	katelyn    	 	te(1.96), at(1.88), ly(1.42), ka(1.34), yn(1.32), el(0.52)
934	8.41	viviana    	 	vi(3.93), iv(3.06), ia(0.71), na(0.70), an(0.00)
935	8.40	charles    	 	rl(2.25), ch(2.01), es(1.86), ha(1.14), le(0.58), ar(0.55)
936	8.40	alexa      	 	xa(3.76), ex(3.27), al(0.79), le(0.58)
937	8.39	edison     	 	ed(2.50), di(2.20), so(1.81), is(1.21), on(0.68)
938	8.39	quinn      	 	ui(3.35), qu(3.06), nn(1.09), in(0.89)
939	8.39	quinn      	 	ui(3.35), qu(3.06), nn(1.09), in(0.89)
940	8.38	lexie      	 	xi(3.35), ex(3.27), ie(1.18), le(0.58)
941	8.38	nova       	 	ov(3.64), no(2.43), va(2.31)
942	8.38	simon      	 	im(2.66), mo(2.58), si(2.47), on(0.68)
943	8.38	isaac      	 	aa(3.44), ac(2.25), sa(1.48), is(1.21)
944	8.38	celeste    	 	te(1.96), es(1.86), ce(1.72), st(1.72), le(0.58), el(0.52)
945	8.37	gemma      	 	mm(3.06), ge(2.31), em(2.20), ma(0.80)
946	8.37	layton     	 	yt(3.89), to(1.83), ay(1.19), la(0.78), on(0.68)
947	8.36	caroline   	 	ol(2.01), ro(1.59), ca(1.44), ne(1.30), in(0.89), li(0.59), ar(0.55)
948	8.36	bailey     	 	ba(3.44), ey(1.56), ai(1.49), il(1.29), le(0.58)
949	8.36	madalynn   	 	ad(1.50), da(1.43), ly(1.42), yn(1.32), nn(1.09), ma(0.80), al(0.79)
950	8.36	annabella  	 	ab(2.17), be(1.83), ll(1.26), nn(1.09), la(0.78), na(0.70), el(0.52), an(0.00)
951	8.35	camren     	 	mr(3.89), ca(1.44), am(1.32), re(1.16), en(0.53)
952	8.35	abraham    	 	ab(2.17), ah(1.42), br(1.35), am(1.32), ha(1.14), ra(0.94)
953	8.34	rihanna    	 	ih(4.74), ha(1.14), nn(1.09), na(0.70), ri(0.67), an(0.00)
954	8.34	yamilet    	 	et(2.22), ya(1.52), mi(1.40), am(1.32), il(1.29), le(0.58)
955	8.33	olivia     	 	iv(3.06), ol(2.01), vi(1.96), ia(0.71), li(0.59)
956	8.33	sierra     	 	rr(2.89), si(2.47), ie(1.18), ra(0.94), er(0.84)
957	8.33	esther     	 	he(2.03), es(1.86), th(1.86), st(1.72), er(0.84)
958	8.32	carolyn    	 	ol(2.01), ro(1.59), ca(1.44), ly(1.42), yn(1.32), ar(0.55)
959	8.32	jonathan   	 	jo(2.05), at(1.88), th(1.86), ha(1.14), na(0.70), on(0.68), an(0.00)
960	8.32	janiyah    	 	iy(2.50), ni(1.62), ya(1.52), ah(1.42), ja(1.27), an(0.00)
961	8.32	julio      	 	ju(2.62), ul(2.58), io(2.54), li(0.59)
962	8.31	nicole     	 	co(2.15), ol(2.01), ic(1.96), ni(1.62), le(0.58)
963	8.31	kyron      	 	yr(3.35), ky(2.70), ro(1.59), on(0.68)
964	8.30	todd       	 	dd(3.35), od(3.13), to(1.83)
965	8.30	davon      	 	vo(3.89), av(2.31), da(1.43), on(0.68)
966	8.30	frank      	 	nk(4.23), fr(3.13), ra(0.94), an(0.00)
967	8.29	america    	 	me(2.05), ic(1.96), ca(1.44), am(1.32), er(0.84), ri(0.67)
968	8.29	jaydin     	 	yd(2.74), di(2.20), ja(1.27), ay(1.19), in(0.89)
969	8.29	leandro    	 	ea(2.28), dr(2.22), nd(1.62), ro(1.59), le(0.58), an(0.00)
970	8.29	troy       	 	oy(4.04), tr(2.66), ro(1.59)
971	8.29	julianna   	 	ju(2.62), ul(2.58), nn(1.09), ia(0.71), na(0.70), li(0.59), an(0.00)
972	8.29	gabriel    	 	ga(2.40), ab(2.17), br(1.35), ie(1.18), ri(0.67), el(0.52)
973	8.28	bryson     	 	ys(2.66), so(1.81), ry(1.79), br(1.35), on(0.68)
974	8.28	alondra    	 	dr(2.22), lo(2.03), nd(1.62), ra(0.94), al(0.79), on(0.68)
975	8.28	david      	 	id(2.58), av(2.31), vi(1.96), da(1.43)
976	8.27	yahir      	 	hi(2.84), ir(2.50), ya(1.52), ah(1.42)
977	8.27	olive      	 	iv(3.06), ve(2.62), ol(2.01), li(0.59)
978	8.27	monica     	 	mo(2.58), ic(1.96), ni(1.62), ca(1.44), on(0.68)
979	8.25	janessa    	 	ss(2.34), es(1.86), sa(1.48), ne(1.30), ja(1.27), an(0.00)
980	8.25	connor     	 	no(2.43), co(2.15), or(1.90), nn(1.09), on(0.68)
981	8.24	rolando    	 	do(2.25), ol(2.01), nd(1.62), ro(1.59), la(0.78), an(0.00)
982	8.24	reece      	 	ec(3.35), ee(2.01), ce(1.72), re(1.16)
983	8.24	kamren     	 	mr(3.89), ka(1.34), am(1.32), re(1.16), en(0.53)
984	8.24	elijah     	 	ij(4.45), ah(1.42), ja(1.27), li(0.59), el(0.52)
985	8.23	legend     	 	eg(3.20), ge(2.31), nd(1.62), le(0.58), en(0.53)
986	8.23	crew       	 	cr(3.53), ew(3.53), re(1.16)
987	8.23	samiya     	 	iy(2.50), ya(1.52), sa(1.48), mi(1.40), am(1.32)
988	8.22	natalee    	 	ta(2.25), ee(2.01), at(1.88), al(0.79), na(0.70), le(0.58)
989	8.22	blaine     	 	bl(3.76), ai(1.49), ne(1.30), in(0.89), la(0.78)
990	8.21	oscar      	 	sc(3.76), os(2.47), ca(1.44), ar(0.55)
991	8.21	carmen     	 	rm(3.64), me(2.05), ca(1.44), ar(0.55), en(0.53)
992	8.21	brysen     	 	ys(2.66), se(1.88), ry(1.79), br(1.35), en(0.53)
993	8.20	aimee      	 	im(2.66), me(2.05), ee(2.01), ai(1.49)
994	8.20	madison    	 	di(2.20), so(1.81), ad(1.50), is(1.21), ma(0.80), on(0.68)
995	8.18	jerry      	 	rr(2.89), je(2.66), ry(1.79), er(0.84)
996	8.18	melissa    	 	ss(2.34), me(2.05), sa(1.48), is(1.21), li(0.59), el(0.52)
997	8.18	darryl     	 	rr(2.89), ry(1.79), yl(1.52), da(1.43), ar(0.55)
998	8.17	zaiden     	 	id(2.58), za(2.34), ai(1.49), de(1.23), en(0.53)
999	8.17	josie      	 	os(2.47), si(2.47), jo(2.05), ie(1.18)
1000	8.16	amiyah     	 	iy(2.50), ya(1.52), ah(1.42), mi(1.40), am(1.32)
1001	8.16	gerald     	 	ld(3.27), ge(2.31), ra(0.94), er(0.84), al(0.79)
1002	8.16	nathalie   	 	at(1.88), th(1.86), ie(1.18), ha(1.14), al(0.79), na(0.70), li(0.59)
1003	8.15	annabelle  	 	ab(2.17), be(1.83), ll(1.26), nn(1.09), na(0.70), le(0.58), el(0.52), an(0.00)
1004	8.15	kaliyah    	 	iy(2.50), ya(1.52), ah(1.42), ka(1.34), al(0.79), li(0.59)
1005	8.15	gage       	 	ag(3.44), ga(2.40), ge(2.31)
1006	8.14	javon      	 	vo(3.89), av(2.31), ja(1.27), on(0.68)
1007	8.14	tyson      	 	ty(3.00), ys(2.66), so(1.81), on(0.68)
1008	8.14	sariyah    	 	iy(2.50), ya(1.52), sa(1.48), ah(1.42), ri(0.67), ar(0.55)
1009	8.13	jaydon     	 	yd(2.74), do(2.25), ja(1.27), ay(1.19), on(0.68)
1010	8.12	ulises     	 	ul(2.58), se(1.88), es(1.86), is(1.21), li(0.59)
1011	8.12	braiden    	 	id(2.58), ai(1.49), br(1.35), de(1.23), ra(0.94), en(0.53)
1012	8.12	johanna    	 	oh(3.13), jo(2.05), ha(1.14), nn(1.09), na(0.70), an(0.00)
1013	8.12	kaelynn    	 	ae(2.43), ly(1.42), ka(1.34), yn(1.32), nn(1.09), el(0.52)
1014	8.11	benson     	 	ns(3.27), be(1.83), so(1.81), on(0.68), en(0.53)
1015	8.11	santos     	 	os(2.47), nt(2.34), to(1.83), sa(1.48), an(0.00)
1016	8.11	easton     	 	ea(2.28), to(1.83), st(1.72), as(1.60), on(0.68)
1017	8.10	jabari     	 	ba(3.44), ab(2.17), ja(1.27), ri(0.67), ar(0.55)
1018	8.10	malakai    	 	ak(2.89), ai(1.49), ka(1.34), ma(0.80), al(0.79), la(0.78)
1019	8.09	charley    	 	rl(2.25), ch(2.01), ey(1.56), ha(1.14), le(0.58), ar(0.55)
1020	8.09	axel       	 	xe(4.74), ax(2.84), el(0.52)
1021	8.09	rosalie    	 	os(2.47), ro(1.59), sa(1.48), ie(1.18), al(0.79), li(0.59)
1022	8.09	jaliyah    	 	iy(2.50), ya(1.52), ah(1.42), ja(1.27), al(0.79), li(0.59)
1023	8.08	otto       	 	ot(3.64), tt(2.62), to(1.83)
1024	8.08	londyn     	 	dy(2.43), lo(2.03), nd(1.62), yn(1.32), on(0.68)
1025	8.08	jillian    	 	ji(4.23), il(1.29), ll(1.26), ia(0.71), li(0.59), an(0.00)
1026	8.07	tenley     	 	nl(3.44), te(1.96), ey(1.56), le(0.58), en(0.53)
1027	8.07	ishaan     	 	aa(3.44), sh(2.28), is(1.21), ha(1.14), an(0.00)
1028	8.07	giselle    	 	gi(2.62), se(1.88), ll(1.26), is(1.21), le(0.58), el(0.52)
1029	8.07	kobe       	 	ob(3.35), ko(2.89), be(1.83)
1030	8.06	nelson     	 	ls(3.76), so(1.81), ne(1.30), on(0.68), el(0.52)
1031	8.06	arabella   	 	ab(2.17), be(1.83), ll(1.26), ra(0.94), la(0.78), ar(0.55), el(0.52)
1032	8.06	heath      	 	ea(2.28), he(2.03), at(1.88), th(1.86)
1033	8.05	aubri      	 	ub(3.64), au(2.40), br(1.35), ri(0.67)
1034	8.05	jaelynn    	 	ae(2.43), ly(1.42), yn(1.32), ja(1.27), nn(1.09), el(0.52)
1035	8.05	krish      	 	kr(3.89), sh(2.28), is(1.21), ri(0.67)
1036	8.05	branson    	 	ns(3.27), so(1.81), br(1.35), ra(0.94), on(0.68), an(0.00)
1037	8.04	amber      	 	mb(4.04), be(1.83), am(1.32), er(0.84)
1038	8.03	zayden     	 	yd(2.74), za(2.34), de(1.23), ay(1.19), en(0.53)
1039	8.03	kaeden     	 	ed(2.50), ae(2.43), ka(1.34), de(1.23), en(0.53)
1040	8.03	xavi       	 	xa(3.76), av(2.31), vi(1.96)
1041	8.02	saige      	 	ig(2.74), ge(2.31), ai(1.49), sa(1.48)
1042	8.02	emilio     	 	io(2.54), em(2.20), mi(1.40), il(1.29), li(0.59)
1043	8.00	corinne    	 	co(2.15), or(1.90), ne(1.30), nn(1.09), in(0.89), ri(0.67)
1044	7.99	damarion   	 	io(2.54), da(1.43), am(1.32), ma(0.80), on(0.68), ri(0.67), ar(0.55)
1045	7.99	kenley     	 	nl(3.44), ke(1.88), ey(1.56), le(0.58), en(0.53)
1046	7.99	bianca     	 	bi(3.44), nc(2.40), ca(1.44), ia(0.71), an(0.00)
1047	7.99	isabela    	 	ab(2.17), be(1.83), sa(1.48), is(1.21), la(0.78), el(0.52)
1048	7.99	keira      	 	ei(2.66), ir(2.50), ke(1.88), ra(0.94)
1049	7.99	brayden    	 	yd(2.74), br(1.35), de(1.23), ay(1.19), ra(0.94), en(0.53)
1050	7.98	kendyl     	 	dy(2.43), ke(1.88), nd(1.62), yl(1.52), en(0.53)
1051	7.98	braelyn    	 	ae(2.43), ly(1.42), br(1.35), yn(1.32), ra(0.94), el(0.52)
1052	7.97	jaeden     	 	ed(2.50), ae(2.43), ja(1.27), de(1.23), en(0.53)
1053	7.95	hayes      	 	ye(3.76), es(1.86), ay(1.19), ha(1.14)
1054	7.95	holly      	 	ho(3.27), ol(2.01), ly(1.42), ll(1.26)
1055	7.95	kailynn    	 	ai(1.49), ly(1.42), ka(1.34), yn(1.32), il(1.29), nn(1.09)
1056	7.94	drake      	 	ak(2.89), dr(2.22), ke(1.88), ra(0.94)
1057	7.94	jayce      	 	yc(3.76), ce(1.72), ja(1.27), ay(1.19)
1058	7.93	galilea    	 	ga(2.40), ea(2.28), il(1.29), al(0.79), li(0.59), le(0.58)
1059	7.92	pearl      	 	pe(2.84), ea(2.28), rl(2.25), ar(0.55)
1060	7.92	cameron    	 	me(2.05), ro(1.59), ca(1.44), am(1.32), er(0.84), on(0.68)
1061	7.92	cameron    	 	me(2.05), ro(1.59), ca(1.44), am(1.32), er(0.84), on(0.68)
1062	7.92	grace      	 	gr(3.00), ac(2.25), ce(1.72), ra(0.94)
1063	7.92	elsie      	 	ls(3.76), si(2.47), ie(1.18), el(0.52)
1064	7.92	noelle     	 	oe(3.13), no(2.43), ll(1.26), le(0.58), el(0.52)
1065	7.91	colt       	 	lt(3.76), co(2.15), ol(2.01)
1066	7.90	makenna    	 	ak(2.89), ke(1.88), nn(1.09), ma(0.80), na(0.70), en(0.53)
1067	7.89	miranda    	 	ir(2.50), nd(1.62), da(1.43), mi(1.40), ra(0.94), an(0.00)
1068	7.89	angelina   	 	ng(2.89), ge(2.31), in(0.89), na(0.70), li(0.59), el(0.52), an(0.00)
1069	7.89	noah       	 	oa(4.04), no(2.43), ah(1.42)
1070	7.89	savanna    	 	va(2.31), av(2.31), sa(1.48), nn(1.09), na(0.70), an(0.00)
1071	7.89	joanna     	 	oa(4.04), jo(2.05), nn(1.09), na(0.70), an(0.00)
1072	7.89	lorelai    	 	lo(2.03), or(1.90), ai(1.49), re(1.16), la(0.78), el(0.52)
1073	7.88	madelynn   	 	ad(1.50), ly(1.42), yn(1.32), de(1.23), nn(1.09), ma(0.80), el(0.52)
1074	7.88	grady      	 	gr(3.00), dy(2.43), ad(1.50), ra(0.94)
1075	7.88	brenton    	 	nt(2.34), to(1.83), br(1.35), re(1.16), on(0.68), en(0.53)
1076	7.88	luca       	 	uc(3.44), lu(3.00), ca(1.44)
1077	7.87	kaylynn    	 	yl(1.52), ly(1.42), ka(1.34), yn(1.32), ay(1.19), nn(1.09)
1078	7.87	ricky      	 	ky(2.70), ck(2.54), ic(1.96), ri(0.67)
1079	7.87	peter      	 	pe(2.84), et(2.22), te(1.96), er(0.84)
1080	7.87	paul       	 	pa(2.89), ul(2.58), au(2.40)
1081	7.86	kyndal     	 	ky(2.70), nd(1.62), da(1.43), yn(1.32), al(0.79)
1082	7.86	khalil     	 	kh(4.04), il(1.29), ha(1.14), al(0.79), li(0.59)
1083	7.85	malaki     	 	ak(2.89), ki(2.58), ma(0.80), al(0.79), la(0.78)
1084	7.84	kyson      	 	ky(2.70), ys(2.66), so(1.81), on(0.68)
1085	7.84	jamarion   	 	io(2.54), am(1.32), ja(1.27), ma(0.80), on(0.68), ri(0.67), ar(0.55)
1086	7.83	cohen      	 	oh(3.13), co(2.15), he(2.03), en(0.53)
1087	7.83	graham     	 	gr(3.00), ah(1.42), am(1.32), ha(1.14), ra(0.94)
1088	7.83	carson     	 	rs(3.35), so(1.81), ca(1.44), on(0.68), ar(0.55)
1089	7.83	aidyn      	 	id(2.58), dy(2.43), ai(1.49), yn(1.32)
1090	7.82	enzo       	 	zo(3.76), nz(3.53), en(0.53)
1091	7.82	kameron    	 	me(2.05), ro(1.59), ka(1.34), am(1.32), er(0.84), on(0.68)
1092	7.81	darrell    	 	rr(2.89), da(1.43), ll(1.26), re(1.16), ar(0.55), el(0.52)
